seller,seller_rank,item_sales_brl,cumulative_pct_sellers,cumulative_pct_sales
f4db9b37944bcb8873e6b456ee190bbf,714,3329.79,25.5639,87.1181
6481e96574816ead57975da2c0f6d80d,715,3324.9,25.5997,87.145
a44fb5a447105f8469bdf16bf9159f25,716,3317.2,25.6355,87.1719
994f04b3718c2bab35c2adfa8afecd2a,717,3289.8,25.6713,87.1985
db4350fd57ae30082dec7acbaacc17f9,718,3281.33,25.7071,87.2251
5b51032eddd242adc84c38acab88f23d,719,3280.0,25.7429,87.2517
5d3bb11474a06bdc23fb9e89f1164ee0,720,3267.2,25.7787,87.2782
52562a9f449c3dc3d53f5f5b9ed74903,721,3266.6,25.8145,87.3046
f0b47fbbc6dee9aafe415a6e33051b3f,722,3238.95,25.8503,87.3309
951e8cef368f09bb3f3d03c00ca4702c,723,3237.47,25.8861,87.3571
e70053bf73d1b5863932e53a9fa47496,724,3236.0,25.9219,87.3833
fde0cc9ea29c8ccfc0a2c22256a58c71,725,3233.0,25.9578,87.4095
f0837c8d71434931d9e38e7b79234797,726,3232.9,25.9936,87.4357
2e13c71026e1a39ba5cc1b86dcb679aa,727,3231.0,26.0294,87.4619
c64a2aec32cc408a8a4c6d7c46017f91,728,3221.5,26.0652,87.488
382229d1e840115ffe3dbf5ff460e417,729,3220.4,26.101,87.5141
e48b04bf1aa1ef711caebeb7aede6180,730,3187.1,26.1368,87.5399
6b333a05bf188ef3e1f1662a86bd9855,731,3179.93,26.1726,87.5657
dfa0c4c6229ab200a4a1336b4d7128ff,732,3155.7,26.2084,87.5912
d5ba419e26d246a0719437cf37d9b46d,733,3153.5,26.2442,87.6168
c8b3445d737de6befde0c88ede534a5e,734,3149.04,26.28,87.6423
3cfa1358a6caa965278721344c8d76f2,735,3140.28,26.3158,87.6677
c394e193cda3b4225ff2094d32184849,736,3134.89,26.3516,87.6931
54c04bdb5ec46762f8f08c7e8f86ed4a,737,3132.86,26.3874,87.7185
b17b679f4f5ce2e03ce6968c62648246,738,3124.47,26.4232,87.7438
e89c4adbe7b1d0819dbb636e16461cf1,739,3111.4,26.459,87.769
21e83881401b92b49fb09a16d3852291,740,3109.06,26.4948,87.7942
5b35136197710e16ac5e7b7c2bd4ea85,741,3104.2,26.5306,87.8194
08cdbae123ff67ca4e36d9d641ce0119,742,3098.99,26.5664,87.8445
77e4abfd739aed9c46480f90f81c0eb4,743,3098.0,26.6022,87.8696
4677a5437afda5fa7140b927b07be1cc,744,3095.8,26.638,87.8947
070d165398b553f3b4b851c216b8a358,745,3093.21,26.6738,87.9197
38874e327ce94d11390b96eb42d61928,746,3089.95,26.7096,87.9448
8090490573c6c0aa343a7231ebcb8c86,747,3074.8,26.7454,87.9697
aae3bfea055532c57fb453ed3ec80b30,748,3057.92,26.7812,87.9945
66dc1b1632bd6a3e508510c5b3492107,749,3054.19,26.817,88.0192
d9e8c084b68fe958861d8f2c21202e6b,750,3050.0,26.8528,88.0439
0ebd97a106433a45a4aebe57c1799778,751,3046.8,26.8887,88.0686
4c8545742faaf58fafd5fd14d25d75cf,752,3020.0,26.9245,88.0931
3bdff180c7e1f6551a643b99c265a120,753,3008.2,26.9603,88.1174
d57e18d5f73c7ccb7f7339b61166898d,754,2994.0,26.9961,88.1417
0c7533c71df861ec58ad7ff999ed0e8d,755,2989.3,27.0319,88.1659
fce62094ffe6a4009188ec44e681dfdd,756,2969.7,27.0677,88.19
f326006815956455b2859abd58fe7e39,757,2967.46,27.1035,88.214
9646c3513289980f17226a2fc4720dbd,758,2964.4,27.1393,88.238
d17f467e4bf608a510c20d82f4ba3b6b,759,2963.78,27.1751,88.2621
b1ac6ea7895bc3dd6f0f6f4abbdd2821,760,2962.0,27.2109,88.2861
3d8fa2f5b647373c8620330c4e077a9f,761,2955.8,27.2467,88.31
4da0e408c99d2fdc2126dc9fce518060,762,2953.1,27.2825,88.3339
e908c0f3646e8b60375734a350d95d71,763,2951.0,27.3183,88.3578
dd58ee93286b0821565574c570e9e1dc,764,2948.0,27.3541,88.3817
65febd49fd28ec955651299159b1f527,765,2944.75,27.3899,88.4056
643214e62b870443ccbe55ab29a4dccf,766,2926.43,27.4257,88.4293
870d0118f7a9d85960f29ad89d5d989a,767,2914.31,27.4615,88.4529
a938325a4b357fd23a6a4d5bb126408e,768,2913.0,27.4973,88.4765
f4aba7c0bca51484c30ab7bdc34bcdd1,769,2912.2,27.5331,88.5001
2156f2671501a81034d7d07f217609d0,770,2909.5,27.5689,88.5237
8b9d6eec4a7eb7d0f9d579ce0b38324d,771,2907.66,27.6047,88.5472
512d298ac2a96d1931b6bd30aa21f61d,772,2907.27,27.6405,88.5708
d3dcf0604eabf0224fbd5948b5e02f69,773,2902.3,27.6763,88.5943
238fac594e170b59c6d228f5a4f4f1d9,774,2902.0,27.7121,88.6178
2d50d6282f8aa2257819a77bfaa0efe0,775,2900.78,27.7479,88.6413
1987cd4be10fe09ee50454f9c354d1c6,776,2877.7,27.7837,88.6646
8cbac7e12637ed9cffa18c7875207478,777,2875.34,27.8195,88.6879
49e7217cfe4e427191c378ec626d8737,778,2868.8,27.8554,88.7112
95f83f51203c626648c875dd41874c7f,779,2847.89,27.8912,88.7343
a6fe7de3d16f6149ffe280349a8535a0,780,2844.9,27.927,88.7573
fec6275253471ace26d209bbaa64cd0f,781,2840.0,27.9628,88.7803
1771297ac436903d1dd6b0e9279aa505,782,2833.22,27.9986,88.8033
5bc55dbe2f12b6af6d83ed46023e0dc8,783,2832.2,28.0344,88.8262
d32e3909cfb714fb2a6cb092c85b9c5f,784,2827.9,28.0702,88.8491
5f1dc28029d2c244352a68107ec2b542,785,2807.3,28.106,88.8719
820cc752a266cdc6c1a1e61dd4583330,786,2802.8,28.1418,88.8946
df56d7b40d437f88407c5f78b63bc328,787,2791.28,28.1776,88.9172
cb3dd9ce66268c7a3ca7241ac70ab58c,788,2788.32,28.2134,88.9398
c4f7fee5b0db50e87766f5a4d1b1b758,789,2762.03,28.2492,88.9622
bb7a14e229b1c95156719c3d9552eeee,790,2760.2,28.285,88.9845
a1474fd46fd3430168f7ec202da39408,791,2752.5,28.3208,89.0068
1444c08e64d55fb3c25f0f09c07ffcf2,792,2749.0,28.3566,89.0291
3fd1e727ba94cfe122d165e176ce7967,793,2747.4,28.3924,89.0514
f805b96fa705ba7995a221f1749dc141,794,2744.44,28.4282,89.0736
60562ab00b8054280520d390c8c0045c,795,2744.0,28.464,89.0958
f44b6f775a2b390380e0e30b5c9d3eee,796,2742.0,28.4998,89.118
20d83f3ef0e6925fd74bfd59170babf7,797,2733.9,28.5356,89.1402
bce6a5ecf98e99fd2a8868b15c51f04b,798,2721.9,28.5714,89.1622
33576ec5412fb5905d876f12f33bfde6,799,2718.0,28.6072,89.1843
458d868c9642f55f18f04e951a3fdde6,800,2718.0,28.643,89.2063
1838dd9b8977065acf51d95e0053ea7a,801,2710.6,28.6788,89.2283
fe26f3ecb51a15e6d8335cd92da42562,802,2708.96,28.7146,89.2502
d93844a9c55ba7ce353388bcf849ea56,803,2708.5,28.7504,89.2721
5c030029b5916fed0986310385ec9009,804,2706.0,28.7863,89.2941
51702dc2a3e106c76dbff722b5bf0726,805,2705.1,28.8221,89.316
bd697db56ff8e7c9cd1abeb7f72029b2,806,2699.81,28.8579,89.3379
0015a82c2db000af6aaaf3ae2ecb0532,807,2685.0,28.8937,89.3596
f97e2b0650c2068227e1d366140eb62f,808,2684.0,28.9295,89.3814
432c37c9dfba871172ec162e20118b8c,809,2679.87,28.9653,89.4031
a17f621c590ea0fab3d5d883e1630ec6,810,2677.92,29.0011,89.4248
5cbbd5a299cab112b7bf23862255e43e,811,2676.46,29.0369,89.4465
d93919c944be9cff128f6c9cb899eacb,812,2666.7,29.0727,89.4681
3f3486b61f45078d4f31ee5e43d8c5bb,813,2659.98,29.1085,89.4896
9c068d10aca38e85c50202e17b4a7e88,814,2658.9,29.1443,89.5112
2a1348e9addc1af5aaa619b1a3679d6b,815,2653.5,29.1801,89.5327
4c18691b6037662be2df78a765d98ab5,816,2644.52,29.2159,89.5541
ed4311e67debd72b8610a5347a743087,817,2642.0,29.2517,89.5755
8d79c8a04e42d722a75097ce5cbcf2ef,818,2627.82,29.2875,89.5968
b8555308bfdb4ca1ed54325a58da9a97,819,2622.6,29.3233,89.618
bc302730ea8cf49b5c74f579febb5bbf,820,2618.91,29.3591,89.6392
5bc24d989e71e93c33e50a7782431b0e,821,2598.2,29.3949,89.6603
e99e927c81e3f51739c94fcdfca9f10f,822,2597.85,29.4307,89.6813
a369d693961cb93b61ca2cc518872a85,823,2597.0,29.4665,89.7024
1b7e5006cb25dd23ce8686691013b121,824,2590.75,29.5023,89.7234
fdaaf5bfda82b7b80535610c831b8d09,825,2588.9,29.5381,89.7444
f593898ec748b7a8cb81fc04edafd98a,826,2588.04,29.5739,89.7653
244c2f1bff6afe1f2eaf9bfe9b2aed38,827,2580.0,29.6097,89.7862
6860153b69cc696d5dcfe1cdaaafcf62,828,2576.18,29.6455,89.8071
2c4c47cb51acd5ea5db5e0ae0e26542a,829,2575.9,29.6813,89.828
41ab63a91b8b264e8c8780368bf1dd5b,830,2571.95,29.7172,89.8488
cc5a78bbad32776dc4e3af205218368c,831,2565.65,29.753,89.8696
8ab42aa58097fd4668d60cc648225d5f,832,2560.85,29.7888,89.8903
5c6d4016c2a288f074fa0848a2b653d2,833,2557.4,29.8246,89.9111
8f54d64f28a993550aa7943f12572959,834,2556.6,29.8604,89.9318
bb5bd94c8f59cc050072d2930c869cac,835,2543.87,29.8962,89.9524
ccf8813e5a7d6c84d865cd38bfc2b130,836,2535.6,29.932,89.9729
4d600e08ecbe08258c79e536c5a42fee,837,2534.0,29.9678,89.9935
430315b7bb4b6e4b3c978f9dfa9b0558,838,2515.4,30.0036,90.0138
730937bf88cb151eb2eb849f642fc213,839,2512.5,30.0394,90.0342
cd06602b43d8800bd0afad514919d35c,840,2511.71,30.0752,90.0545
3d39fbf22a665714baf62fae36029e23,841,2504.2,30.111,90.0748
a2b5b6105ea5942300631d2e76f4ffe0,842,2500.29,30.1468,90.0951
aeb36d67f1414f234d42a29e27cf1f17,843,2498.8,30.1826,90.1153
218f991754f360af9c2daa5e0b8e990c,844,2484.82,30.2184,90.1355
3b872fd4747f01cc56206f2934198618,845,2483.77,30.2542,90.1556
6989574bd97d9773f10d232b6c07da59,846,2478.4,30.29,90.1757
fe49ee029e61e789a1f3a5525f57ba8d,847,2473.69,30.3258,90.1957
2e3be8a987a30d7544dbbda6861cc14e,848,2472.86,30.3616,90.2158
5eeb9c756d9780b96283e5a2ac6da334,849,2471.0,30.3974,90.2358
f1b93673502375d491780bb49d615dbc,850,2461.03,30.4332,90.2557
9906e7aa42a3c067b7c9a564d01c4320,851,2448.7,30.469,90.2756
1ce3ae5a399804d1a87e706f8a813c3e,852,2443.3,30.5048,90.2953
cce6ab8d1682639fe45ab70234f1665f,853,2442.7,30.5406,90.3151
977f9f63dd360c2a32ece2f93ad6d306,854,2440.09,30.5764,90.3349
f61c63d13f7cd800549d5acdd390ae72,855,2434.4,30.6122,90.3546
a08692680c77d30a0b4280da5df01c5a,856,2433.0,30.648,90.3743
3c010235b7345c92f125d14ee232a76b,857,2428.0,30.6839,90.394
974cf2cb8f4b7add98709c30df02fe10,858,2404.73,30.7197,90.4135
76833248bbc0e65a0293ec62023e4396,859,2399.98,30.7555,90.4329
318f287a62ab7ac10b703ac37435a231,860,2393.48,30.7913,90.4523
271c58a1d139c45eaf3316107c6d3a3b,861,2389.26,30.8271,90.4717
cfd7ddab722b902f7ac5b5f3ba6d723d,862,2389.03,30.8629,90.4911
d3f39f05462b79a4562d35893a28f159,863,2363.4,30.8987,90.5102
b335c59ab742f751a85db9c411a86739,864,2360.31,30.9345,90.5293
5160d23075764e18e07c1f4a87fad743,865,2359.0,30.9703,90.5484
8603f0038fe0e52fedd3382d266723de,866,2355.0,31.0061,90.5675
6b90f847357d8981edd79a1eb1bf0acb,867,2354.5,31.0419,90.5866
960945e1a9535cbc0cd6ddd35fbe7ae8,868,2354.05,31.0777,90.6057
ede0c03645598cdfc63ca8237acbe73d,869,2352.15,31.1135,90.6247
3504c0cb71d7fa48d967e0e4c94d59d9,870,2349.94,31.1493,90.6438
4391ea5c5990502176a1dcda44a2373d,871,2349.0,31.1851,90.6628
4978a02ea9c8be7a9b5480680f40334e,872,2338.62,31.2209,90.6817
6fa9202c10491e472dffd59a3e82b2a3,873,2338.08,31.2567,90.7007
efcd8d2104f1a05d028af7bad20d974b,874,2334.79,31.2925,90.7196
0bb738e4d789e63e2267697c42d35a2d,875,2308.4,31.3283,90.7383
5a93f3ab0ef4c84ed5e1b5dbf23978bc,876,2299.28,31.3641,90.7569
cea729054f157f5870bdd321a958d994,877,2299.2,31.3999,90.7756
f1c1ac3f3efc07e659c035008e615e66,878,2294.96,31.4357,90.7942
de0c78824586e9a5f5f04fd84e25df39,879,2287.4,31.4715,90.8127
afa6714acee029b2dfdf357e5579cc03,880,2272.87,31.5073,90.8311
b76dba6c951ab00dc4edf0a1aa88037e,881,2260.42,31.5431,90.8494
d06d019f72a04e5497a0b64190af170c,882,2257.94,31.5789,90.8677
8fe8786ee000001ab51d030dfd4a7bf1,883,2255.0,31.6148,90.886
6338ea67c41078a46ad99cc009654956,884,2249.19,31.6506,90.9042
655220df33262c7e0c4949a147366f94,885,2245.0,31.6864,90.9224
dd533b429f380718b70ad9922c294bae,886,2244.88,31.7222,90.9406
7b8e8ec35bad4b0ef7e3963650b0a87b,887,2244.28,31.758,90.9588
2d2c62bef4c8ba0dd74e0e228e808539,888,2242.0,31.7938,90.9769
5abb8ea023c77787f2c15da891c8d384,889,2241.0,31.8296,90.9951
e5f9e61ceb5f523cc966e0f34095032f,890,2238.0,31.8654,91.0132
d25aa0aaacb370e912f8cf6efeba38b3,891,2232.11,31.9012,91.0313
cac876b37d3abcd6bd76caca30277996,892,2229.77,31.937,91.0494
120476eb7a04c149d14772edaf5d9bf2,893,2228.9,31.9728,91.0674
31561f325664a8a7aba4c8d0c3a9b3db,894,2226.73,32.0086,91.0855
b83cedfb587e7911540e3f576d6917ce,895,2224.95,32.0444,91.1035
323ce52b5b81df2cd804b017b7f09aa7,896,2224.4,32.0802,91.1215
9a84ba99f5367fdbd4598363496f1ea2,897,2223.38,32.116,91.1395
747e73c01a4593d4cf60dcf970fd2689,898,2217.99,32.1518,91.1575
78744a20ee2f80ba64f6804c25def2b8,899,2216.0,32.1876,91.1755
606ce7768feac12c5e8bd58db8b08f0f,900,2196.7,32.2234,91.1933
04aba03279157f6d4e0fe8ccaf21963c,901,2196.0,32.2592,91.2111
91f0eec23d4a61d7d7caeefa3f0ad1ca,902,2190.8,32.295,91.2288
1b1ae47a313a825a7ccceb8e2e30fa9d,903,2184.0,32.3308,91.2465
850913d59ce317156b00f3705f1c3edb,904,2183.0,32.3666,91.2642
2be17df1c49978426251562096c3cc09,905,2165.0,32.4024,91.2817
0ffa40d54288e4f3499b8780dd0f144f,906,2162.8,32.4382,91.2992
e5475dcab1e07b63d7f6e902d8f5eda8,907,2157.0,32.474,91.3167
6bbcb8924baf70b7fe2fe2097e8cd407,908,2151.3,32.5098,91.3342
373ee4a3a775a733770ca3f790b8b9ac,909,2141.49,32.5456,91.3515
87d30a6a0cbf89356e49324971ab1d24,910,2134.13,32.5815,91.3688
9bcdfa7b615b3abb9461d9e3ad9886ae,911,2126.07,32.6173,91.386
3a734b715d333a2588a3d54a0c9b8746,912,2121.52,32.6531,91.4032
f125f3a310c2e5f822d116147de1e474,913,2117.1,32.6889,91.4204
b74d1c09cb380e1d03a6f859c6f4224b,914,2114.62,32.7247,91.4375
8f78f0903005064036736c7173a5c2ed,915,2113.7,32.7605,91.4546
82bd0703a4aefd6b599e5bfdaed378fb,916,2104.79,32.7963,91.4717
47efca563408aae19bb7206c2d969ea9,917,2098.0,32.8321,91.4887
7238a95bb63ef7e498389fb863b834a1,918,2097.8,32.8679,91.5057
acce39e832338debb07b02385cde5967,919,2095.6,32.9037,91.5226
f7ccf836d21b2fb1de37564105216cc1,920,2081.4,32.9395,91.5395
4992e76a42cb3aad7a7047e0d3d7e729,921,2073.8,32.9753,91.5563
f615fe7efbef0f4f08fd3086bc7a3e60,922,2061.37,33.0111,91.573
4e8dacf3d38f281ae26c3e0321d92d88,923,2055.46,33.0469,91.5897
be9a160a9011f627c3e121d076c1ec7b,924,2055.0,33.0827,91.6063
594f9aaa48e5bf431f011ddc5669b0d5,925,2053.2,33.1185,91.623
62c50c1af4dfdc4149d25c5222043d39,926,2045.85,33.1543,91.6395
bc2ac6b95e1accce9858528ee566c17e,927,2045.0,33.1901,91.6561
c6381d2d013342748761e906d45aff76,928,2042.98,33.2259,91.6727
f214d28e8d8e3ef068748498ccc2f813,929,2037.47,33.2617,91.6892
78c99c6dff4eeae5be99bf635ed21e3f,930,2030.88,33.2975,91.7056
71592660bbcb6a4664e97b6f8b68babc,931,2027.18,33.3333,91.722
1354d51653f645349064725ed204e85e,932,2020.0,33.3691,91.7384
7fc87cc3e89b3d1d5cabdca32f8485aa,933,2014.0,33.4049,91.7547
1782ce2db72c3dda627d5e7c898104e1,934,2010.8,33.4407,91.771
3a1a1fec38dd360f15fc912e821e169d,935,2007.38,33.4765,91.7873
ffdd9f82b9a447f6f8d4b91554cc7dd3,936,2001.6,33.5124,91.8035
8ec76bb0965af3f007692b26fa9d6623,937,1999.0,33.5482,91.8197
6b536a23086fba0d58c08d68814397f6,938,1996.8,33.584,91.8359
bf100ecb7997df312b285358fb32f92c,939,1991.9,33.6198,91.852
f5f2ab9bdb6b30c14c61be68c5ed37da,940,1990.79,33.6556,91.8681
0ed6ce5d87fd9c69eaacaeb778d67235,941,1989.63,33.6914,91.8843
ffa6adafb71b807dc13159e26431354c,942,1986.0,33.7272,91.9003
9449f25aeaf531019b76999ea49a6949,943,1979.55,33.763,91.9164
8ca1551acf9832a4cf467bbbac15851f,944,1978.9,33.7988,91.9324
13074f016982ff2bd6c58ced8682f000,945,1977.0,33.8346,91.9484
f7720c4fa8e3aba4546301ab80ea1f1b,946,1971.85,33.8704,91.9644
91f5779a8731baca4809fdeade81803f,947,1971.46,33.9062,91.9804
412a4720f3e9431b4afa1476a1acddbe,948,1971.1,33.942,91.9964
0725b8c0f3f906e58f70cbe76b7c748c,949,1966.76,33.9778,92.0123
6aa3928696eab49a19a466e665a649fd,950,1966.0,34.0136,92.0282
ae7ab174effdead6c241e547e4ca13f0,951,1962.8,34.0494,92.0441
77a515caa36327151d1cc6c32a9f00e1,952,1959.0,34.0852,92.06
fb89df7f89fd1b8f03fa2acca1ba7364,953,1955.0,34.121,92.0758
cf2384dd2f1dddea3f838efed0945e65,954,1942.5,34.1568,92.0916
e38db885400cd35c71dfd162f2c1dbcf,955,1937.0,34.1926,92.1073
116ccb1a1604bc88e4d234a8c23f33de,956,1930.89,34.2284,92.1229
b56906f7fd1696e043f1bcce164c487b,957,1930.19,34.2642,92.1386
34f563c82a85b99ae9e6d60db5fc2e28,958,1926.5,34.3,92.1542
e9511df20ccd82658a30c37b7fb343af,959,1920.0,34.3358,92.1697
bf84056e679dbe9c69929847a40e338f,960,1918.08,34.3716,92.1853
901b460cdce0c64e471230d7f2f9f3a3,961,1904.0,34.4074,92.2007
f41ce2e25237f9092cd8e6e7516c7a2f,962,1903.9,34.4433,92.2161
6df688df543f90e9b38f4319e75a9d88,963,1891.76,34.4791,92.2314
72bc2cce903c872fe376a8faaa81d237,964,1890.4,34.5149,92.2468
65b081a070633e057c462abdd6fb9dd8,965,1885.09,34.5507,92.262
cfe94489ddd337d1e29e12f2a7205d10,966,1881.0,34.5865,92.2773
abbf6046bbdf1028606a5bc7f00c99e7,967,1867.25,34.6223,92.2924
4e5725ba188db8252977a4f0227bd462,968,1865.09,34.6581,92.3075
157c3e4b42f81ac4a44e8b1ca2fe9876,969,1865.0,34.6939,92.3226
3e8bd881d92466e63ba9e3e809cd3c50,970,1862.38,34.7297,92.3377
8c3b533c63cca56240f94f1e3a6b18ef,971,1849.5,34.7655,92.3527
30c7f28fd3a5897b2c82d152bb760c17,972,1849.38,34.8013,92.3677
5b33b527da3c5b969cc99dc435cad09a,973,1848.79,34.8371,92.3827
a4bd6e9adf39b63f43dc545d3ca1f53d,974,1848.59,34.8729,92.3976
74bafed391319577bce6f4d2acc0589a,975,1847.0,34.9087,92.4126
272f092de69afedd4d2969440b37f18f,976,1846.33,34.9445,92.4276
3a4127e1ba7208ea37044c5092aae170,977,1842.7,34.9803,92.4425
5debea795b07621e1f90532e18f96145,978,1841.78,35.0161,92.4574
ffeee66ac5d5a62fe688b9d26f83f534,979,1839.86,35.0519,92.4723
14a08204d03bb6b6bde8029f801ae0eb,980,1836.0,35.0877,92.4872
93b9a99027bd8bd6af682aff18dd19bf,981,1836.0,35.1235,92.5021
1996942dc085d7773ba77a529b163cd0,982,1818.74,35.1593,92.5168
55bb6fe5bebe5012e2d7d9928e1128ff,983,1816.55,35.1951,92.5315
0885aaf116795758dfeb5f1032487bcd,984,1814.0,35.2309,92.5462
c8467937e403e76a8ee9f0ab13f6f5ef,985,1810.89,35.2667,92.5609
e8f6dc8e6a1dcde89d20e3995c8d90b3,986,1807.24,35.3025,92.5755
7fdb0720c8d7c9075538b365dc8c3a22,987,1804.0,35.3383,92.5901
2ff6b7bff164ef05590a52734e1296da,988,1803.59,35.3741,92.6048
15fa791d5e017f66402dc28c44480657,989,1802.0,35.41,92.6194
53d00c40e32aeb924a84ce72b1af869d,990,1796.85,35.4458,92.6339
1976a05ecf2996d6ffb7b5430e635fe7,991,1796.2,35.4816,92.6485
406740ee611378a662d274c7d8c43c4a,992,1790.0,35.5174,92.663
fa3a0b5aabb344b9a92e3524b0202123,993,1789.0,35.5532,92.6775
8bdd8e3fd58bafa48af76b2c5fd71974,994,1785.84,35.589,92.6919
293dee954235e4e4e43f129313625ebe,995,1778.92,35.6248,92.7063
1d4587203296c8f4ad134dc286fa6db0,996,1778.4,35.6606,92.7208
07bf9669d84d1f11be443a9dd938f698,997,1776.0,35.6964,92.7351
d5b9a084373da994a6e37f732169a853,998,1769.0,35.7322,92.7495
4305fe92735c8a43d154ff6dd2b8d927,999,1766.7,35.768,92.7638
fd386aa7bed2af3c7035c65506c9b4a3,1000,1760.47,35.8038,92.7781
d97df38225e5abadaff1e72cb72b823c,1001,1752.0,35.8396,92.7923
f63d8f293af3a6454377546bd9dd19ff,1002,1751.82,35.8754,92.8064
17908cf9b444ee34047cadd5c0f4a516,1003,1744.99,35.9112,92.8206
4bf658053d453036c70976bccb2c31b2,1004,1742.99,35.947,92.8347
6f229cc508fc6915ed5c499efd93baa4,1005,1737.7,35.9828,92.8488
ed46f1eb4a638113deb2a1137b5f22e9,1006,1735.0,36.0186,92.8628
c8417879a15366a17c30af34c798c332,1007,1734.7,36.0544,92.8769
198c7ea11960a9844b544d9bcdca860c,1008,1733.75,36.0902,92.8909
daeb5653dd96c1b11860f72209795012,1009,1720.3,36.126,92.9049
a70e9066dbfd10b6b97a3f54a1356762,1010,1716.0,36.1618,92.9188
8378eb36b6b70c5734e83ad7b8cdc3b7,1011,1714.8,36.1976,92.9327
ea65d8b58316a6f2362f2a9e4b3e86ad,1012,1710.0,36.2334,92.9465
656591be56071d4c9ef4e5fee78a578a,1013,1702.0,36.2692,92.9603
244b04680fdbded0acf5aebd9c92b44a,1014,1701.8,36.305,92.9741
6b1c4d4d9ccf0be3d8544eb0e71e5318,1015,1699.0,36.3409,92.9879
a36b125ac6d5fdbc7f50de85c9157bdc,1016,1698.67,36.3767,93.0016
731ef20c231d9a7103a425e83fd91271,1017,1692.0,36.4125,93.0153
3ca08eeb8d5595949fed424bd3677742,1018,1688.88,36.4483,93.029
7139dc5186aa238b006e066d8fbab2e4,1019,1680.0,36.4841,93.0426
bafc5aa11e413978be29040f51342e70,1020,1679.55,36.5199,93.0563
e64d65bc8dbec2accda90c58de5d1246,1021,1678.8,36.5557,93.0699
0b18d63d0cd1d723567903fd34a07df2,1022,1678.14,36.5915,93.0834
0ac4201fda2c68ebc0e47cb9423cf3c9,1023,1676.88,36.6273,93.097
c3e1abd72a42fe690fcd89cf5720fe29,1024,1668.64,36.6631,93.1106
c013e57c075a06e5b5c48ee03c525719,1025,1667.62,36.6989,93.1241
77fccaae319668a8ab6cd0fd16aec48c,1026,1667.0,36.7347,93.1376
7586919161935337bf6b6d7ff5779648,1027,1664.71,36.7705,93.1511
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1028,1663.14,36.8063,93.1645
53b0300ca793f9834cd69c0678d35ee8,1029,1662.15,36.8421,93.178
723cd880edaacdb998898b67c8f9da30,1030,1661.53,36.8779,93.1915
5b85809efd0d0e4dea1a9544e1280ed9,1031,1659.8,36.9137,93.2049
a1040efe9ff4a6f93c28b0499eada8f5,1032,1658.83,36.9495,93.2184
df0f42bc4c2142eacf0eaf2cffd0cfbb,1033,1654.0,36.9853,93.2318
dc8798cbf453b7e0f98745e396cc5616,1034,1653.2,37.0211,93.2451
b2a6d334e2833acea353624840e25a0e,1035,1650.98,37.0569,93.2585
7ade73f1b9b4e965f9009a4c3a7e2c15,1036,1650.4,37.0927,93.2719
3d2531eccfbde1d7c8db7a3a12fb267a,1037,1649.64,37.1285,93.2853
26e2c91ef821e1ff8985f408788fe35b,1038,1649.4,37.1643,93.2986
0887a9f087bcd5d9f6642b52f897fc6c,1039,1642.0,37.2001,93.3119
5b581417df4480f632484ba681e53944,1040,1641.6,37.2359,93.3252
7a2d2949aea47fab95fd98d6c9f618b1,1041,1638.99,37.2718,93.3385
7f7b8245c336066a1f9933c359f11d77,1042,1636.47,37.3076,93.3518
2a6fbeaa7ab9e5d59a35841a8da71ce4,1043,1632.79,37.3434,93.365
1dfe5347016252a7884b694d4f10f5c4,1044,1632.5,37.3792,93.3782
f1ed6bd0a9b11b581f16c851c6a5a527,1045,1622.77,37.415,93.3914
15cd6eefe58588619aaed41dfa6621b1,1046,1622.74,37.4508,93.4045
013900e863eace745d3ec7614cab5b1a,1047,1619.7,37.4866,93.4176
cb5df0dcb9e280b1780e9d589889f2c7,1048,1614.88,37.5224,93.4307
9dda5bbacd45e18d6485fee649205d09,1049,1612.8,37.5582,93.4438
427165bf50f8ca07efc7bdc2bfcf1688,1050,1603.5,37.594,93.4568
7813ea3ebd9411dc600b4dd01f7a97b9,1051,1599.4,37.6298,93.4697
850857dfac77488c307e2b1cbd84ab5a,1052,1599.0,37.6656,93.4827
081acf3de680d554796c9cf041be7bc2,1053,1597.3,37.7014,93.4956
41b86b552e54e3a7009596125aa8b167,1054,1595.3,37.7372,93.5086
70f84699be677ec988d1fa824aef7d90,1055,1588.3,37.773,93.5214
d6ab728cf30867cf3f1a2e216ae2f9b7,1056,1586.0,37.8088,93.5343
5f67c6082caacb26e431a7b17940cece,1057,1582.7,37.8446,93.5471
d3674f271c91f824f82d24d92011f669,1058,1580.4,37.8804,93.5599
392e0502231ae2f8b29994ef6398cd77,1059,1572.9,37.9162,93.5727
5075aaa8404020ae6aa8bf4792099b41,1060,1572.88,37.952,93.5854
1660ad786c27fd935378b6192a90b417,1061,1570.0,37.9878,93.5981
729b2d09b2a0bdab221076327f13d050,1062,1569.7,38.0236,93.6108
9b00ed88b7fdb95d6ff76e27c1b52d16,1063,1567.88,38.0594,93.6235
47648caee88ccfe951fbb27fbf7b4cbe,1064,1564.99,38.0952,93.6362
f9903dd0f812c7e771fcad47b6fff231,1065,1564.87,38.131,93.6489
acadd4d36859671cb635527c6c977533,1066,1564.0,38.1668,93.6616
b0f2a6122a90a93eb03e68653dd960e3,1067,1561.4,38.2026,93.6742
39d54ff918774174706fb065d7f9dc07,1068,1554.69,38.2385,93.6868
